-1.3,41.6,0.6,-8.7,1.9,-44.2,1.1,-12.6,-0.3,-35.4,1,-38,2.3,762.516
-1.3,41.6,0.6,-6.1,1.9,-46.2,1.1,-17.6,-0.3,-35.4,0.6,-41.9,1.6,762.528
-1.3,41.6,0.6,-6.1,1.9,-46.2,1.1,-17.6,-0.3,-35.4,0.6,-41.9,1.6,762.537
-1.3,41.6,0.6,-6.1,1.6,-46.2,1.1,-17.6,-0.3,-35.4,0.6,-41.9,1.6,762.547
-1.1,41.6,0.6,-6.1,1.6,-46.2,1.1,-17.6,-0.3,-35.4,0.6,-41.9,1.6,762.557
-1.1,43.7,0.6,-6.1,1.6,-46.2,1.1,-17.6,-0.5,-35.4,0.6,-41.9,1.6,762.567
-1.1,43.7,0.6,-6.1,1.6,-46.2,1.1,-17.6,-0.5,-35.4,0.6,-41.9,1.6,762.577
-1.1,43.7,0.6,-6.1,1.6,-46.2,1.1,-17.6,-0.5,-35.4,0.6,-41.9,1.6,762.587
-1.1,43.7,0.6,-6.1,1.6,-46.2,1.1,-17.6,-0.5,-35.4,0.6,-41.9,1.6,762.597
-1.1,43.7,0.6,-1.9,1.6,-46.4,0.8,-23.3,-0.5,-33.1,0.4,-44.9,1.6,762.608
-1.1,43.7,0.6,-1.9,1.6,-46.4,0.8,-23.3,-0.5,-33.1,0.4,-44.9,1.6,762.617
-1.1,43.7,0.4,-1.9,1.6,-46.4,0.8,-23.3,-0.5,-33.1,0.4,-44.9,1.2,762.627
-1.1,43.7,0.4,-1.9,1.6,-46.4,0.8,-23.3,-0.5,-33.1,0.4,-44.9,1.2,762.637
-1.1,43.7,0.4,-1.9,1.6,-46.4,0.8,-23.3,-0.5,-33.1,0.4,-44.9,1.2,762.647
-0.7,45.5,0.4,-1.9,1.6,-46.4,0.8,-23.3,-0.5,-33.1,0.4,-44.9,1.2,762.657
-0.7,45.5,0.4,-1.9,1.6,-46.4,0.8,-23.3,-0.5,-33.1,0.4,-44.9,1.2,762.667
-0.7,45.5,0.4,-1.9,1.6,-46.4,0.8,-23.3,-0.7,-33.1,0.4,-44.9,1.2,762.677
-0.7,45.5,0.4,-1.9,1.6,-46.4,0.8,-23.3,-0.7,-30.1,0.4,-44.9,1.2,762.687
-0.7,45.5,0.4,-1.9,1.6,-46.4,0.8,-23.3,-0.7,-30.1,0.4,-44.9,1.2,762.697
-0.7,45.5,0.4,-1.9,1.6,-46.4,0.8,-23.3,-0.7,-30.1,0.4,-44.9,1.2,762.707
-0.7,45.5,0.4,2.8,1.6,-46.2,0.8,-28.1,-0.7,-30.1,0.4,-47.1,0.8,762.717
-0.7,45.5,0.4,2.8,1.6,-46.2,0.8,-28.1,-0.7,-30.1,0.4,-47.1,0.8,762.727
-0.7,45.5,0.4,2.8,1.6,-46.2,0.8,-28.1,-0.7,-30.1,0.4,-47.1,0.8,762.737
-0.7,45.5,0.4,2.8,1.6,-46.2,0.8,-28.1,-0.7,-30.1,0.4,-47.1,0.8,762.747
-0.7,47.6,0.4,2.8,1.6,-46.2,0.8,-28.1,-0.7,-30.1,0.4,-47.1,0.8,762.757
-0.7,47.6,0.4,2.8,1.6,-46.2,0.8,-28.1,-0.7,-30.1,0.4,-47.1,0.8,762.767
-0.7,47.6,0.4,2.8,1.6,-46.2,0.8,-28.1,-0.7,-30.1,0.4,-47.1,0.8,762.777
-0.7,47.6,0.4,2.8,1.6,-46.2,0.8,-28.1,-0.7,-30.1,0.4,-47.1,0.8,762.787
-0.7,47.6,0.4,6.8,1.6,-44.8,0.8,-32.2,-0.7,-26,0.4,-49.1,0.8,762.797
-0.7,47.6,0.4,6.8,1.6,-44.8,0.8,-32.2,-0.7,-26,0.4,-49.1,0.8,762.807
-0.7,47.6,0.4,6.8,1.6,-44.8,0.8,-32.2,-0.7,-26,0.4,-49.1,0.6,762.817
-0.7,47.6,0.4,6.8,1.6,-44.8,0.8,-32.2,-0.7,-26,0.4,-49.1,0.6,762.827
-0.7,47.6,0.4,6.8,1.6,-44.8,0.8,-32.2,-0.7,-26,0.4,-49.1,0.6,762.837
-0.9,48.6,0.4,6.8,1.6,-44.8,0.8,-32.2,-0.7,-26,0.4,-49.1,0.6,762.847
-0.9,48.6,0.4,6.8,1.6,-44.8,0.8,-32.2,-0.7,-26,0.4,-49.1,0.6,762.857
-0.9,48.6,0.4,6.8,1.6,-44.8,0.8,-32.2,-0.7,-26,0.4,-49.1,0.6,762.867
-0.9,48.6,0.4,6.8,1.6,-44.8,0.6,-32.2,-0.7,-21.7,0.4,-49.1,0.6,762.877
-0.9,48.6,0.4,6.8,1.6,-44.8,0.6,-32.2,-0.7,-21.7,0.4,-49.1,0.6,762.887
-0.9,48.6,0.4,6.8,1.6,-44.8,0.6,-32.2,-0.7,-21.7,0.4,-49.1,0.6,762.897
-0.9,48.6,0.4,11.1,1.6,-43.2,0.6,-36.6,-0.7,-21.7,0.4,-49.7,0.6,762.907
-0.9,48.6,0.4,11.1,1.6,-43.2,0.6,-36.6,-0.7,-21.7,0.4,-49.7,0.6,762.918
-0.5,48.6,0.4,11.1,1.6,-43.2,0.6,-36.6,-0.7,-21.7,0.4,-49.7,0.6,762.927
-0.5,48.6,0.4,11.1,1.6,-43.2,0.6,-36.6,-0.7,-21.7,0.4,-49.7,0.6,762.938
-0.5,49.1,0.4,11.1,1.6,-43.2,0.6,-36.6,-0.7,-21.7,0.4,-49.7,0.6,762.947
-0.5,49.1,0.4,11.1,1.6,-43.2,0.6,-36.6,-0.7,-21.7,0.4,-49.7,0.6,762.957
-0.5,49.1,0.4,11.1,1.6,-43.2,0.6,-36.6,-0.7,-21.7,0.4,-49.7,0.6,762.967
-0.5,49.1,0.4,11.1,1.6,-43.2,0.6,-36.6,-0.7,-21.7,0.4,-49.7,0.6,762.977
-0.5,49.1,0.4,15.1,1.6,-40.6,0.6,-40,-0.7,-17.4,0.4,-49.5,0.6,762.987
-0.5,49.1,0.4,15.1,1.6,-40.6,0.6,-40,-0.7,-17.4,0.4,-49.5,0.6,762.997
-0.5,49.1,0.4,15.1,1.6,-40.6,0.6,-40,-0.7,-17.4,0.4,-49.5,0.4,763.007
-0.5,49.1,0.4,15.1,1.6,-40.6,0.6,-40,-0.7,-17.4,0.4,-49.5,0.4,763.017
-0.5,49.1,0.4,15.1,1.6,-40.6,0.6,-40,-0.7,-17.4,0.4,-49.5,0.4,763.027
-0.5,48.9,0.4,15.1,1.6,-40.6,0.6,-40,-0.7,-17.4,0.4,-49.5,0.4,763.037
-0.5,48.9,0.4,15.1,1.6,-40.6,0.6,-40,-0.9,-17.4,0.4,-49.5,0.4,763.048
-0.5,48.9,0.4,15.1,1.6,-40.6,0.6,-40,-0.9,-17.4,0.4,-49.5,0.4,763.057
-0.5,48.9,0.4,15.1,1.6,-40.6,0.6,-40,-0.9,-12.3,0.4,-49.5,0.4,763.067
-0.5,48.9,0.4,15.1,1.6,-40.6,0.6,-40,-0.9,-12.3,0.4,-49.5,0.4,763.077
-0.5,48.9,0.4,19.5,1.6,-38.6,0.6,-43.3,-0.9,-12.3,0.4,-49.1,0.4,763.087
-0.5,48.9,0.4,19.5,1.4,-38.6,0.6,-43.3,-0.9,-12.3,0.4,-49.1,0.4,763.097
-0.5,48.9,0.4,19.5,1.4,-38.6,0.6,-43.3,-0.9,-12.3,0.4,-49.1,0.4,763.107
-0.7,48.9,0.4,19.5,1.4,-38.6,0.6,-43.3,-0.9,-12.3,0.4,-49.1,0.4,763.117
-0.7,48.9,0.4,19.5,1.4,-38.6,0.6,-43.3,-0.9,-12.3,0.4,-49.1,0.4,763.127
-0.7,49.1,0.4,19.5,1.4,-38.6,0.6,-43.3,-0.9,-12.3,0.4,-49.1,0.4,763.137
-0.7,49.1,0.4,19.5,1.4,-38.6,0.6,-43.3,-0.9,-12.3,0.4,-49.1,0.4,763.147
-0.7,49.1,0.4,19.5,1.4,-38.6,0.6,-43.3,-0.9,-12.3,0.4,-49.1,0.4,763.157
-0.7,49.1,0.4,19.5,1.4,-38.6,0.6,-43.3,-0.9,-12.3,0.4,-49.1,0.4,763.167
-0.7,49.1,0.4,24.6,1.4,-35.4,0.6,-46.1,-0.9,-7,0.6,-47.7,0.4,763.177
-0.7,49.1,0.4,24.6,1.4,-35.4,0.6,-46.1,-0.9,-7,0.6,-47.7,0.6,763.188
-0.7,49.1,0.4,24.6,1.4,-35.4,0.6,-46.1,-0.9,-7,0.6,-47.7,0.6,763.197
-0.7,49.1,0.4,24.6,1.4,-35.4,0.6,-46.1,-0.9,-7,0.6,-47.7,0.6,763.207
-0.7,48,0.4,24.6,1.4,-35.4,0.6,-46.1,-0.9,-7,0.6,-47.7,0.6,763.217
-0.7,48,0.4,24.6,1.4,-35.4,0.6,-46.1,-0.9,-7,0.6,-47.7,0.6,763.227
-0.7,48,0.4,24.6,1.4,-35.4,0.6,-46.1,-1.1,-7,0.6,-47.7,0.6,763.238
-0.7,48,0.4,24.6,1.4,-35.4,0.6,-46.1,-1.1,-7,0.6,-47.7,0.6,763.247
-0.7,48,0.4,24.6,1.4,-35.4,0.8,-46.1,-1.1,-7,0.6,-47.7,0.6,763.257
-0.7,48,0.4,29.1,1.4,-31.7,0.8,-48.5,-1.1,-1.5,0.6,-46.3,0.6,763.267
-0.7,48,0.6,29.1,1.4,-31.7,0.8,-48.5,-1.1,-1.5,0.6,-46.3,0.4,763.277
-0.7,48,0.6,29.1,1.4,-31.7,0.8,-48.5,-1.1,-1.5,0.6,-46.3,0.4,763.287
-0.7,48,0.6,29.1,1.4,-31.7,0.8,-48.5,-1.1,-1.5,0.6,-46.3,0.4,763.298
-0.7,48,0.6,29.1,1.4,-31.7,0.8,-48.5,-1.1,-1.5,0.6,-46.3,0.4,763.307
-0.7,46.9,0.6,29.1,1.4,-31.7,0.8,-48.5,-1.1,-1.5,0.6,-46.3,0.4,763.317
-0.7,46.9,0.6,29.1,1.4,-31.7,0.8,-48.5,-1.1,-1.5,0.6,-46.3,0.4,763.327
-0.7,46.9,0.6,29.1,1.4,-31.7,0.8,-48.5,-1.1,-1.5,0.6,-46.3,0.4,763.337
-0.7,46.9,0.6,29.1,1.4,-28.1,0.8,-48.5,-1.1,3.6,0.6,-46.3,0.4,763.347
-0.7,46.9,0.6,33.1,1.4,-28.1,0.8,-49.9,-1.1,3.6,0.6,-44.1,0.4,763.357
-0.7,46.9,0.6,33.1,1.4,-28.1,0.8,-49.9,-1.1,3.6,0.6,-44.1,0.4,763.367
-0.7,46.9,0.6,33.1,1.4,-28.1,0.8,-49.9,-1.1,3.6,0.6,-44.1,0.4,763.377
-0.7,46.9,0.6,33.1,1.4,-28.1,0.8,-49.9,-1.1,3.6,0.6,-44.1,0.4,763.387
-0.7,46.9,0.6,33.1,1.4,-28.1,0.8,-49.9,-1.1,3.6,0.6,-44.1,0.4,763.397
-0.5,44.8,0.6,33.1,1.4,-28.1,0.8,-49.9,-1.1,3.6,0.6,-44.1,0.4,763.407
-0.5,44.8,0.6,33.1,1.4,-28.1,0.8,-49.9,-1.1,3.6,0.6,-44.1,0.4,763.417
-0.5,44.8,0.6,33.1,1.4,-28.1,0.8,-49.9,-1.1,3.6,0.6,-44.1,0.4,763.427
-0.5,44.8,0.6,33.1,1.4,-28.1,0.8,-49.9,-1.1,3.6,0.6,-44.1,0.4,763.437
-0.5,44.8,0.6,33.1,1.4,-28.1,0.8,-49.9,-1.1,3.6,0.6,-44.1,0.4,763.448
-0.5,44.8,0.6,36.5,1.4,-23.9,0.8,-50.8,-1.1,9.4,0.8,-41.5,0.4,763.457
-0.5,44.8,0.4,36.5,1.4,-23.9,0.8,-50.8,-1.1,9.4,0.8,-41.5,0.4,763.467
-0.5,44.8,0.4,36.5,1.4,-23.9,0.8,-50.8,-1.1,9.4,0.8,-41.5,0.4,763.478
-0.5,44.8,0.4,36.5,1.4,-23.9,0.8,-50.8,-1.1,9.4,0.8,-41.5,0.4,763.487
-0.5,44.8,0.4,36.5,1.4,-23.9,0.8,-50.8,-1.1,9.4,0.8,-41.5,0.4,763.497
-0.5,42.9,0.4,36.5,1.4,-23.9,0.8,-50.8,-1.1,9.4,0.8,-41.5,0.4,763.508
-0.5,42.9,0.4,36.5,1.4,-23.9,0.8,-50.8,-1.1,9.4,0.8,-41.5,0.4,763.517
-0.5,42.9,0.4,36.5,1.4,-23.9,0.8,-50.8,-1.1,9.4,0.8,-41.5,0.4,763.527
-0.5,42.9,0.4,36.5,1.4,-20.5,0.8,-50.8,-1.1,14.3,0.8,-41.5,0.4,763.537
-0.5,42.9,0.4,40.1,1.4,-20.5,0.8,-51.4,-1.1,14.3,0.8,-38.6,0.4,763.548
-0.5,42.9,0.4,40.1,1.4,-20.5,0.8,-51.4,-1.1,14.3,0.8,-38.6,0.4,763.558
-0.5,42.9,0.4,40.1,1.4,-20.5,0.8,-51.4,-1.1,14.3,0.8,-38.6,0.6,763.567
-0.5,42.9,0.4,40.1,1.4,-20.5,0.8,-51.4,-1.1,14.3,0.8,-38.6,0.6,763.577
-0.5,42.9,0.4,40.1,1.4,-20.5,0.8,-51.4,-1.1,14.3,0.8,-38.6,0.6,763.587
-0.7,40.1,0.4,40.1,1.4,-20.5,0.8,-51.4,-1.1,14.3,0.8,-38.6,0.6,763.597
-0.7,40.1,0.4,40.1,1.4,-20.5,0.8,-51.4,-1.1,14.3,0.8,-38.6,0.6,763.607
-0.7,40.1,0.4,40.1,1.4,-20.5,1.1,-51.4,-1.1,14.3,0.8,-38.6,0.6,763.617
-0.7,40.1,0.4,40.1,1.4,-20.5,1.1,-51.4,-1.1,14.3,0.8,-38.6,0.6,763.627
-0.7,40.1,0.4,40.1,1.4,-20.5,1.1,-51.4,-1.1,14.3,0.8,-38.6,0.6,763.637
-0.7,40.1,0.4,43.1,1.4,-15.5,1.1,-51.4,-1.1,20.3,1,-35,0.6,763.647
-0.7,40.1,0.4,43.1,1.4,-15.5,1.1,-51.4,-1.1,20.3,1,-35,0.6,763.657
-0.7,40.1,0.4,43.1,1.4,-15.5,1.1,-51.4,-1.1,20.3,1,-35,0.6,763.667
-0.7,40.1,0.4,43.1,1.4,-15.5,1.1,-51.4,-1.1,20.3,1,-35,0.6,763.677
-0.7,36.9,0.4,43.1,1.4,-15.5,1.1,-51.4,-1.1,20.3,1,-35,0.6,763.687
-0.7,36.9,0.4,43.1,1.4,-15.5,1.1,-51.4,-1.1,20.3,1,-35,0.6,763.697
-0.7,36.9,0.4,43.1,1.4,-15.5,1.1,-51.4,-1.1,20.3,1,-35,0.6,763.707
-0.7,36.9,0.4,43.1,1.4,-15.5,1.1,-51.4,-1.1,20.3,1,-35,0.6,763.717
-0.7,36.9,0.4,43.1,1.4,-11.5,0.8,-51.4,-1.1,24.5,1,-35,0.6,763.727
-0.7,36.9,0.4,45.6,1.4,-11.5,0.8,-51.2,-1.1,24.5,1,-30.8,0.6,763.737
-0.7,36.9,0.4,45.6,1.4,-11.5,0.8,-51.2,-1.1,24.5,1,-30.8,0.6,763.747
-0.7,36.9,0.6,45.6,1.4,-11.5,0.8,-51.2,-1.1,24.5,1,-30.8,0.4,763.757
-0.7,36.9,0.6,45.6,1.4,-11.5,0.8,-51.2,-1.1,24.5,1,-30.8,0.4,763.767
-0.5,33.3,0.6,45.6,1.4,-11.5,0.8,-51.2,-1.1,24.5,1,-30.8,0.4,763.777
-0.5,33.3,0.6,45.6,1.4,-11.5,0.8,-51.2,-1.1,24.5,1,-30.8,0.4,763.787
-0.5,33.3,0.6,45.6,1.4,-11.5,0.8,-51.2,-1.1,24.5,1,-30.8,0.4,763.797
-0.5,33.3,0.6,45.6,1.4,-11.5,1.1,-51.2,-1.1,30.1,1,-30.8,0.4,763.807
-0.5,33.3,0.6,45.6,1.4,-11.5,1.1,-51.2,-1.1,30.1,1,-30.8,0.4,763.817
-0.5,33.3,0.6,45.6,1.4,-11.5,1.1,-51.2,-1.1,30.1,1,-30.8,0.4,763.828
-0.5,33.3,0.6,47.5,1.4,-6.3,1.1,-50.7,-1.1,30.1,1.2,-26.3,0.4,763.837
-0.5,33.3,0.6,47.5,1.4,-6.3,1.1,-50.7,-1.1,30.1,1.2,-26.3,0.4,763.847
-0.5,33.3,0.6,47.5,1.2,-6.3,1.1,-50.7,-1.1,30.1,1.2,-26.3,0.4,763.857
-0.5,33.3,0.6,47.5,1.2,-6.3,1.1,-50.7,-1.1,30.1,1.2,-26.3,0.4,763.867
-0.5,29.9,0.6,47.5,1.2,-6.3,1.1,-50.7,-1.1,30.1,1.2,-26.3,0.4,763.877
-0.5,29.9,0.6,47.5,1.2,-6.3,1.1,-50.7,-1.1,30.1,1.2,-26.3,0.4,763.887
-0.5,29.9,0.6,47.5,1.2,-6.3,1.1,-50.7,-1.1,30.1,1.2,-26.3,0.4,763.897
-0.5,29.9,0.6,47.5,1.2,-6.3,1.1,-50.7,-1.1,30.1,1.2,-26.3,0.4,763.907
-0.5,29.9,0.6,47.5,1.2,-6.3,1.1,-50.7,-1.1,30.1,1.2,-26.3,0.4,763.917
-0.5,29.9,0.6,48.8,1.2,-1.9,1.1,-49.5,-1.1,33.9,1.2,-21.7,0.4,763.927
-0.5,29.9,0.6,48.8,1.2,-1.9,1.1,-49.5,-1.1,33.9,1.2,-21.7,0.4,763.937
-0.5,29.9,0.6,48.8,1.2,-1.9,1.1,-49.5,-1.1,33.9,1.2,-21.7,0.4,763.947
-0.5,29.9,0.6,48.8,1.2,-1.9,1.1,-49.5,-1.1,33.9,1.2,-21.7,0.4,763.957
-0.7,25.6,0.6,48.8,1.2,-1.9,1.1,-49.5,-1.1,33.9,1.2,-21.7,0.4,763.967
-0.7,25.6,0.6,48.8,1.2,-1.9,1.1,-49.5,-1.1,33.9,1.2,-21.7,0.4,763.977
-0.7,25.6,0.6,48.8,1.2,-1.9,1.1,-49.5,-1.1,33.9,1.2,-21.7,0.4,763.987
-0.7,25.6,0.6,48.8,1.2,-1.9,1.1,-49.5,-1.1,38.8,1.2,-21.7,0.4,763.997
-0.7,25.6,0.6,48.8,1.2,-1.9,1.1,-49.5,-1.1,38.8,1.2,-21.7,0.4,764.007
-0.7,25.6,0.6,49.9,1.2,3.6,1.1,-48.5,-1.1,38.8,1.2,-21.7,0.4,764.017
-0.7,25.6,0.6,49.9,1.2,3.6,1.1,-48.5,-1.1,38.8,1.2,-17.4,0.4,764.027
-0.7,25.6,0.6,49.9,1.2,3.6,1.1,-48.5,-1.1,38.8,1.2,-17.4,0.4,764.037
-0.7,25.6,0.6,49.9,1.4,3.6,1.1,-48.5,-1.1,38.8,1.2,-17.4,0.4,764.047
-0.7,25.6,0.6,49.9,1.4,3.6,1.1,-48.5,-1.1,38.8,1.2,-17.4,0.4,764.057
-0.5,22,0.6,49.9,1.4,3.6,1.1,-48.5,-1.1,38.8,1.2,-17.4,0.4,764.067
-0.5,22,0.6,49.9,1.4,3.6,1.1,-48.5,-0.9,38.8,1.2,-17.4,0.4,764.077
-0.5,22,0.6,49.9,1.4,3.6,1.1,-48.5,-0.9,38.8,1.2,-17.4,0.4,764.087
-0.5,22,0.6,49.9,1.4,3.6,1.1,-48.5,-0.9,38.8,1.2,-17.4,0.4,764.097
-0.5,22,0.6,50.7,1.4,7.3,1.1,-46.7,-0.9,42.7,1.2,-12,0.4,764.107
-0.5,22,0.6,50.7,1.4,7.3,1.1,-46.7,-0.9,42.7,1.2,-12,0.4,764.117
-0.5,22,0.6,50.7,1.4,7.3,1.1,-46.7,-0.9,42.7,1.2,-12,0.4,764.127
-0.5,22,0.6,50.7,1.2,7.3,1.1,-46.7,-0.9,42.7,1.2,-12,0.4,764.138
-0.5,22,0.6,50.7,1.2,7.3,1.1,-46.7,-0.9,42.7,1.2,-12,0.4,764.147
-0.5,16.7,0.6,50.7,1.2,7.3,1.1,-46.7,-0.9,42.7,1.2,-12,0.4,764.158
-0.5,16.7,0.6,50.7,1.2,7.3,1.1,-46.7,-0.9,42.7,1.2,-12,0.4,764.167
-0.5,16.7,0.6,50.7,1.2,7.3,1.1,-46.7,-0.9,42.7,1.2,-12,0.4,764.177
-0.5,16.7,0.6,50.7,1.2,7.3,1.1,-46.7,-0.9,42.7,1.2,-12,0.4,764.187
-0.5,16.7,0.6,50.7,1.2,7.3,1.1,-46.7,-0.9,42.7,1.2,-12,0.4,764.197
-0.5,16.7,0.6,50.7,1.2,12.3,1.1,-44.7,-0.9,45.9,1.2,-8.1,0.4,764.207
-0.5,16.7,0.6,50.7,1.2,12.3,1.1,-44.7,-0.9,45.9,1.2,-8.1,0.4,764.217
-0.7,16.7,0.6,50.7,1.2,12.3,1.1,-44.7,-0.9,45.9,1.2,-8.1,0.4,764.227
-0.7,16.7,0.6,50.7,1.2,12.3,1.1,-44.7,-0.9,45.9,1.2,-8.1,0.4,764.237
-0.7,13.2,0.6,50.7,1.2,12.3,1.1,-44.7,-0.9,45.9,1.2,-8.1,0.4,764.247
-0.7,13.2,0.6,50.7,1.2,12.3,1.1,-44.7,-0.9,45.9,1.2,-8.1,0.4,764.258
-0.7,13.2,0.6,50.7,1.2,12.3,1.1,-44.7,-0.9,45.9,1.2,-8.1,0.4,764.267
-0.7,13.2,0.6,50.7,1.2,17.5,1.1,-44.7,-0.9,48.6,1.2,-8.1,0.4,764.277
-0.7,13.2,0.6,50.7,1.2,17.5,1.1,-44.7,-0.9,48.6,1.2,-8.1,0.4,764.287
-0.7,13.2,0.6,50.7,1.2,17.5,1.1,-42.3,-0.9,48.6,1,-2.3,0.4,764.297
-0.7,13.2,0.6,50.7,1.2,17.5,1.1,-42.3,-0.9,48.6,1,-2.3,0.4,764.307
-0.7,13.2,0.6,50.7,1.2,17.5,1.1,-42.3,-0.9,48.6,1,-2.3,0.4,764.317
-0.7,13.2,0.6,50.7,1,17.5,1.1,-42.3,-0.9,48.6,1,-2.3,0.4,764.327
-0.7,13.2,0.6,50.7,1,17.5,1.1,-42.3,-0.9,48.6,1,-2.3,0.4,764.337
-0.7,8.1,0.6,50.7,1,17.5,1.1,-42.3,-0.9,48.6,1,-2.3,0.4,764.347
-0.7,8.1,0.6,50.7,1,17.5,1.1,-42.3,-0.7,48.6,1,-2.3,0.4,764.357
-0.7,8.1,0.6,50.7,1,17.5,1.1,-42.3,-0.7,48.6,1,-2.3,0.4,764.367
-0.7,8.1,0.6,50.7,1,17.5,1.1,-42.3,-0.7,51.2,1,-2.3,0.4,764.377
-0.7,8.1,0.6,49.9,1,21.9,1.1,-38.4,-0.7,51.2,1,-2.3,0.4,764.387
-0.7,8.1,0.6,49.9,1,21.9,1.1,-38.4,-0.7,51.2,1,-2.3,0.4,764.397
-0.7,8.1,0.4,49.9,1,21.9,1.1,-38.4,-0.7,51.2,1,2.4,0.4,764.407
-0.7,8.1,0.4,49.9,1,21.9,1.1,-38.4,-0.7,51.2,1,2.4,0.4,764.417
-0.7,4.3,0.4,49.9,1.2,21.9,1.1,-38.4,-0.7,51.2,1,2.4,0.4,764.427
-0.7,4.3,0.4,49.9,1.2,21.9,1.1,-38.4,-0.7,51.2,1,2.4,0.4,764.437
-0.7,4.3,0.4,49.9,1.2,21.9,1.1,-38.4,-0.9,51.2,1,2.4,0.4,764.447
-0.7,4.3,0.4,49.9,1.2,21.9,1.1,-38.4,-0.9,51.2,1,2.4,0.4,764.457
-0.7,4.3,0.4,49.9,1.2,21.9,1.1,-38.4,-0.9,51.2,1,2.4,0.4,764.467
-0.7,4.3,0.4,49.9,1.2,21.9,1.1,-38.4,-0.9,51.2,1,2.4,0.4,764.477
-0.7,4.3,0.4,48.8,1.2,26.3,1.1,-35.2,-0.9,52.5,1,6.7,0.4,764.487
-0.7,4.3,0.6,48.8,1.2,26.3,1.1,-35.2,-0.9,52.5,1,6.7,0.4,764.497
-0.7,4.3,0.6,48.8,1.2,26.3,1.1,-35.2,-0.9,52.5,1,6.7,0.4,764.507
-0.5,4.3,0.6,48.8,1.2,26.3,1.1,-35.2,-0.9,52.5,1,6.7,0.4,764.517
-0.5,-2.5,0.6,48.8,1.2,26.3,1.1,-35.2,-0.9,52.5,1,6.7,0.4,764.527
-0.5,-2.5,0.6,48.8,1.2,26.3,1.1,-35.2,-0.9,52.5,1,6.7,0.4,764.537
-0.5,-2.5,0.6,48.8,1.2,26.3,1.1,-35.2,-0.7,52.5,1,6.7,0.4,764.547
